month,day,hours,temperature,rain,municipal,cellId,language,circoscrizione
12,29,18.5,4.3,0.0,Carzano,5346,it,
12,29,18.5,4.3,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
12,29,23.5,2.8,0.0,Pergine Valsugana,5210,en,
11,1,8.0,7.9,0.0,Trento,5317,it,CENTRO STORICO PIEDICASTELLO
11,1,15.0,11.7,0.0,Sant'Orsola Terme,5799,it,
11,2,11.5,10.1,0.0,Sant'Orsola Terme,5799,es,
12,22,11.0,4.0,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
12,24,1.5,2.7,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,3,16.0,12.6,0.0,Sant'Orsola Terme,5799,it,
11,4,12.5,7.7,0.0,Sant'Orsola Terme,5799,it,
11,5,7.0,4.9,0.0,Sant'Orsola Terme,5799,it,
11,5,17.5,7.2,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,9,0.5,7.2,0.0,Sant'Orsola Terme,5799,it,
11,9,0.5,7.2,0.0,Sant'Orsola Terme,5799,it,
11,9,0.5,7.2,0.0,Rovereto,2854,it,
11,9,0.5,7.2,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
11,9,0.5,7.2,0.0,Calliano,3561,en,
11,9,0.5,7.2,0.0,Ziano di Fiemme,8159,it,
11,9,0.5,7.2,0.0,Sant'Orsola Terme,5799,it,
11,9,1.0,7.3,0.0,Ziano di Fiemme,8159,und,
11,9,1.0,7.3,0.0,Ziano di Fiemme,8159,it,
11,9,1.0,7.3,0.0,Tuenno,8586,en,
11,9,15.0,7.3,0.8,Sant'Orsola Terme,5799,es,
11,9,11.0,8.7,0.0,Sant'Orsola Terme,5799,it,
11,9,15.0,7.3,0.8,Sant'Orsola Terme,5799,es,
11,9,0.5,7.2,0.0,Sant'Orsola Terme,5799,it,
11,9,15.0,7.3,0.8,Sant'Orsola Terme,5799,it,
11,9,15.0,7.3,0.8,Sant'Orsola Terme,5799,it,
11,9,15.0,7.3,0.8,Rovereto,2854,it,
11,9,15.0,7.3,0.8,Pozza di Fassa,10157,it,
11,9,15.0,7.3,0.8,Borgo Valsugana,5110,en,
11,9,14.5,7.7,0.0,Borgo Valsugana,5110,en,
11,9,14.5,7.7,0.0,Borgo Valsugana,5110,en,
11,9,14.5,7.7,0.0,Sant'Orsola Terme,5799,it,
11,9,14.5,7.7,0.0,Sant'Orsola Terme,5799,it,
11,9,15.0,7.3,0.8,Villa Agnedo,5114,en,
11,9,15.0,7.3,0.8,Ziano di Fiemme,8158,it,
11,9,15.0,7.3,0.8,Sant'Orsola Terme,5799,it,
11,9,15.0,7.3,0.8,Sant'Orsola Terme,5799,it,
11,9,15.0,7.3,0.8,Sant'Orsola Terme,5799,en,
11,9,15.0,7.3,0.8,Trento,4967,it,OLTREFERSINA
11,9,15.0,7.3,0.8,Terlago,5547,en,
11,9,15.0,7.3,0.8,Rovereto,2971,it,
11,9,15.0,7.3,0.8,Tuenno,8585,it,
11,9,15.0,7.3,0.8,Tesero,8153,it,
11,9,15.0,7.3,0.8,Sant'Orsola Terme,5799,it,
11,9,15.0,7.3,0.8,Sant'Orsola Terme,5799,it,
11,9,15.0,7.3,0.8,Lavis,6134,it,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Rovereto,2854,tr,
11,9,15.0,7.3,0.8,Isera,2970,it,
11,9,15.0,7.3,0.8,Calavino,4723,en,
11,9,15.0,7.3,0.8,Rovereto,2855,it,
11,9,15.0,7.3,0.8,Calavino,4723,it,
11,9,15.0,7.3,0.8,Rovereto,2972,it,
11,9,15.0,7.3,0.8,Trento,5434,tl,CENTRO STORICO PIEDICASTELLO
11,9,15.0,7.3,0.8,Trento,5203,en,POVO
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Rovereto,2972,it,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Rovereto,2855,pt,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Pergine Valsugana,5210,en,
11,9,15.0,7.3,0.8,Lavis,6135,it,
11,9,15.0,7.3,0.8,Lavis,6135,en,
11,9,15.0,7.3,0.8,Canazei,10748,it,
11,9,15.0,7.3,0.8,Rovereto,2855,en,
11,9,15.0,7.3,0.8,Lavis,6135,en,
11,9,15.0,7.3,0.8,Lavis,6135,it,
11,9,15.0,7.3,0.8,Lavis,6135,it,
11,9,15.0,7.3,0.8,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,9,15.0,7.3,0.8,Fierozzo,5801,it,
11,9,15.0,7.3,0.8,Mezzano,6540,it,
11,9,15.0,7.3,0.8,Caldonazzo,4042,it,
11,9,15.0,7.3,0.8,Levico Terme,4395,it,
11,9,15.0,7.3,0.8,Canazei,10748,it,
11,9,15.0,7.3,0.8,Strigno,5348,de,
11,9,15.0,7.3,0.8,Tuenno,8585,de,
11,9,15.0,7.3,0.8,Lavis,6135,und,
11,10,1.5,1.3,0.0,Commezzadura,8336,it,
11,10,1.5,1.3,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
11,10,1.5,1.3,0.0,Fierozzo,5801,en,
11,10,1.5,1.3,0.0,Fierozzo,5801,es,
11,10,1.5,1.3,0.0,Baselga di Pinè,6146,in,
11,10,1.5,1.3,0.0,Massimeno,6101,tl,
11,10,1.5,1.3,0.0,Tuenno,8585,it,
11,10,1.5,1.3,0.0,Malè,8810,it,
11,10,1.5,1.3,0.0,Trento,5203,it,POVO
11,10,1.5,1.3,0.0,Trento,5317,it,CENTRO STORICO PIEDICASTELLO
11,10,1.5,1.3,0.0,Trento,4966,it,OLTREFERSINA
11,10,1.5,1.3,0.0,Rovereto,2855,it,
11,10,1.5,1.3,0.0,Vigo di Fassa,9922,it,
11,10,1.5,1.3,0.0,Moena,9335,it,
11,10,1.5,1.3,0.0,Mezzolombardo,7070,it,
11,10,1.5,1.3,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,10,1.5,1.3,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,10,1.5,1.3,0.0,Tuenno,8585,in,
11,10,1.5,1.3,0.0,Sant'Orsola Terme,5799,et,
11,10,1.5,1.3,0.0,Baselga di Pinè,6147,in,
11,10,1.5,1.3,0.0,Rovereto,2972,it,
11,10,1.5,1.3,0.0,Vigo di Fassa,9805,it,
11,10,1.5,1.3,0.0,Rovereto,2855,en,
11,10,1.5,1.3,0.0,Castello-Molina di Fiemme,8032,en,
11,10,1.5,1.3,0.0,Carano,8149,en,
11,10,1.5,1.3,0.0,Massimeno,6101,en,
11,10,1.5,1.3,0.0,Zambana,6365,it,
11,10,1.5,1.3,0.0,Cembra,6845,it,
11,10,1.5,1.3,0.0,Trento,5202,it,ARGENTARIO
11,10,1.5,1.3,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,10,1.5,1.3,0.0,Rovereto,2855,it,
11,10,1.5,1.3,0.0,Baselga di Pinè,6029,it,
11,10,1.5,1.3,0.0,Tesero,8153,it,
11,10,1.5,1.3,0.0,Rovereto,2855,en,
11,10,1.5,1.3,0.0,Trento,5312,sl,BONDONE
11,10,2.5,0.6,0.0,Cembra,6845,it,
11,10,2.5,0.6,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,10,2.5,0.6,0.0,Lavis,6135,it,
11,10,1.5,1.3,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,10,12.0,3.5,0.0,Cles,8937,it,
11,10,13.5,5.0,0.0,Rovereto,2855,it,
11,10,19.0,3.6,0.0,Taio,8472,pl,
11,10,19.0,3.6,0.0,Tuenno,8585,en,
11,10,19.0,3.6,0.0,Tuenno,8585,it,
11,10,19.0,3.6,0.0,Trento,5203,it,POVO
11,10,19.0,3.6,0.0,Tuenno,8585,it,
11,10,19.0,3.6,0.0,Trento,5434,nl,CENTRO STORICO PIEDICASTELLO
11,10,19.0,3.6,0.0,Grigno,4655,it,
11,12,17.5,7.4,0.0,Spera,5348,it,
11,13,12.5,13.5,0.0,Moena,9454,it,
11,13,17.5,9.5,0.0,Grigno,4655,it,
11,14,12.5,8.4,0.0,Rovereto,2855,it,
11,16,0.5,3.1,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,16,0.5,3.1,0.0,Trento,5550,en,GARDOLO
11,16,0.5,3.1,0.0,Tuenno,8585,it,
11,16,0.5,3.1,0.0,Canazei,10748,it,
11,16,0.5,3.1,0.0,Trento,5434,pt,CENTRO STORICO PIEDICASTELLO
11,16,1.5,3.1,0.0,Grigno,4655,it,
11,16,13.0,9.7,0.0,Tuenno,8585,it,
11,16,13.0,9.7,0.0,Tuenno,8585,hu,
11,16,13.0,9.7,0.0,Lavis,6134,it,
11,16,13.0,9.7,0.0,Massimeno,6101,en,
11,16,13.0,9.7,0.0,Isera,2735,it,
11,17,1.5,4.5,0.0,Coredo,8942,it,
11,17,1.5,4.5,0.0,Isera,2735,it,
11,17,1.5,4.5,0.0,Trento,4966,it,OLTREFERSINA
11,17,1.5,4.5,0.0,Sant'Orsola Terme,5799,es,
11,17,1.5,4.5,0.0,Massimeno,6101,en,
11,17,1.5,4.5,0.0,Romeno,9411,sk,
11,17,1.5,4.5,0.0,Massimeno,6101,en,
11,17,1.5,4.5,0.0,Tuenno,8585,it,
11,17,1.5,4.5,0.0,Tuenno,8585,it,
11,17,1.5,4.5,0.0,Tuenno,8585,it,
11,17,1.5,4.5,0.0,Trento,5200,ru,CENTRO STORICO PIEDICASTELLO
11,17,2.0,4.1,0.0,Tuenno,8585,it,
11,17,2.0,4.1,0.0,Trento,5200,en,CENTRO STORICO PIEDICASTELLO
11,17,2.0,4.1,0.0,Trento,4967,it,OLTREFERSINA
11,17,2.0,4.1,0.0,Trento,4967,en,OLTREFERSINA
11,17,2.0,4.1,0.0,Trento,5201,en,S.GIUSEPPE-S.CHIARA
11,17,2.0,4.1,0.0,Grigno,4655,en,
11,17,2.0,4.1,0.0,Rovereto,2972,und,
11,17,2.0,4.1,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,17,2.0,4.1,0.0,Trento,4967,en,OLTREFERSINA
11,17,2.0,4.1,0.0,Baselga di Pinè,6146,in,
11,17,2.0,4.1,0.0,Rovereto,2619,da,
11,17,2.0,4.1,0.0,Castelnuovo,5111,en,
11,17,2.0,4.1,0.0,Bieno,5468,en,
11,17,2.0,4.1,0.0,Andalo,6478,it,
11,17,2.0,4.1,0.0,Tuenno,8585,it,
11,17,2.0,4.1,0.0,Pozza di Fassa,9925,it,
11,17,2.0,4.1,0.0,Tuenno,8585,in,
11,17,2.0,4.1,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
11,17,2.0,4.1,0.0,Grigno,4655,en,
11,17,1.5,4.5,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,17,2.5,3.6,0.0,Lavis,6135,tl,
11,17,2.5,3.6,0.0,Tuenno,8585,it,
11,17,9.0,2.5,0.0,Tuenno,8585,it,
11,17,10.5,4.2,0.0,Tuenno,8585,und,
11,17,11.5,4.6,0.0,Tuenno,8585,tl,
11,17,11.5,4.6,0.0,Tuenno,8585,it,
11,17,11.5,4.6,0.0,Tuenno,8585,it,
11,17,11.5,4.6,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,17,14.0,7.7,0.0,Tuenno,8585,it,
11,17,14.5,6.9,0.0,Cagnò,9288,it,
11,17,14.5,6.9,0.0,Trento,5086,en,POVO
11,17,15.0,6.4,0.0,Tuenno,8585,und,
11,17,15.0,6.4,0.0,Tuenno,8585,it,
11,17,15.0,6.4,0.0,Tuenno,8585,es,
11,19,7.0,4.1,0.0,Borgo Valsugana,5110,pt,
11,21,5.0,0.9,0.0,Tuenno,8585,it,
11,21,5.0,0.9,0.0,Tuenno,8585,es,
11,21,5.0,0.9,0.0,Rovereto,2855,en,
11,21,5.0,0.9,0.0,Terlago,5546,en,
11,21,5.0,0.9,0.0,Tuenno,8585,da,
11,21,5.0,0.9,0.0,Tuenno,8585,it,
11,21,5.0,0.9,0.0,Tuenno,8585,it,
11,21,5.0,0.9,0.0,Moena,9453,en,
11,21,5.0,0.9,0.0,Tuenno,8585,it,
11,22,7.0,-2.5,0.0,Tuenno,8585,it,
11,22,12.0,2.2,0.0,Trento,5200,et,CENTRO STORICO PIEDICASTELLO
11,23,11.0,-0.3,0.0,Trento,5201,tl,S.GIUSEPPE-S.CHIARA
11,23,10.5,-0.5,0.0,Tuenno,8585,es,
11,23,14.5,0.8,0.0,Tuenno,8585,und,
11,23,14.5,0.8,0.0,Tuenno,8585,it,
11,23,14.5,0.8,0.0,Grigno,4655,es,
11,23,14.5,0.8,0.0,Trambileno,2624,en,
11,23,14.5,0.8,0.0,Tuenno,8585,it,
11,23,14.5,0.8,0.0,Trento,4966,in,OLTREFERSINA
11,23,14.5,0.8,0.0,Tuenno,8585,it,
11,23,14.5,0.8,0.0,Tuenno,8585,it,
11,23,14.5,0.8,0.0,Tuenno,8585,it,
11,23,14.5,0.8,0.0,Rovereto,2855,it,
11,23,14.5,0.8,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,23,14.5,0.8,0.0,Pergine Valsugana,5675,it,
11,23,14.5,0.8,0.0,Trento,4966,es,OLTREFERSINA
11,23,14.5,0.8,0.0,Grigno,4655,it,
11,23,14.5,0.8,0.0,Trento,5084,en,OLTREFERSINA
11,23,14.0,0.7,0.0,Trento,5084,en,OLTREFERSINA
11,23,14.0,0.7,0.0,Trento,5084,en,OLTREFERSINA
11,23,14.0,0.7,0.0,Trento,5084,en,OLTREFERSINA
11,23,14.0,0.7,0.0,Trento,5084,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Baselga di Pinè,6029,it,
11,24,0.5,0.8,0.0,Trento,5084,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,4966,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,4966,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,4966,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,4966,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,4966,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,24,0.5,0.8,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,24,0.5,0.8,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,24,0.0,0.9,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,24,0.5,0.8,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,24,0.5,0.8,0.0,Trento,5084,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,5084,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,5084,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,5084,en,OLTREFERSINA
11,24,0.5,0.8,0.0,Tuenno,8585,sk,
11,24,0.5,0.8,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
11,24,0.5,0.8,0.0,Moena,9454,it,
11,24,0.5,0.8,0.0,Trento,4849,it,RAVINA-ROMAGNANO
11,24,0.5,0.8,0.0,Trento,4849,it,RAVINA-ROMAGNANO
11,24,0.5,0.8,0.0,Sant'Orsola Terme,5799,it,
11,24,0.5,0.8,0.0,Tuenno,8585,und,
11,24,0.5,0.8,0.0,Trento,4382,it,MATTARELLO
11,24,0.5,0.8,0.0,Tuenno,8585,en,
11,24,0.5,0.8,0.0,Tuenno,8585,und,
11,24,0.5,0.8,0.0,Tuenno,8585,et,
11,24,0.5,0.8,0.0,Massimeno,6101,it,
11,24,0.5,0.8,0.0,Grigno,4655,en,
11,24,0.5,0.8,0.0,Canazei,10748,in,
11,24,0.5,0.8,0.0,Tuenno,8585,es,
11,24,0.5,0.8,0.0,Tesero,8154,it,
11,24,0.5,0.8,0.0,Trento,5084,it,OLTREFERSINA
11,24,0.5,0.8,0.0,Grigno,4655,en,
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Trento,5084,it,OLTREFERSINA
11,24,0.5,0.8,0.0,Grigno,4655,en,
11,24,0.5,0.8,0.0,Trento,5084,it,OLTREFERSINA
11,24,0.5,0.8,0.0,Moena,9454,it,
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Folgaria,3099,sk,
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Tuenno,8585,in,
11,24,0.5,0.8,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,24,0.5,0.8,0.0,Moena,9454,it,
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Tuenno,8585,tl,
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Tuenno,8585,und,
11,24,0.5,0.8,0.0,Tuenno,8585,es,
11,24,0.5,0.8,0.0,Trento,5083,tl,S.GIUSEPPE-S.CHIARA
11,24,0.5,0.8,0.0,Trento,5085,it,OLTREFERSINA
11,24,0.5,0.8,0.0,Trento,5200,es,CENTRO STORICO PIEDICASTELLO
11,24,0.5,0.8,0.0,Grigno,4655,it,
11,24,0.5,0.8,0.0,Pieve Tesino,5355,it,
11,24,0.5,0.8,0.0,Pergine Valsugana,5210,en,
11,24,0.5,0.8,0.0,Canazei,10748,en,
11,24,0.5,0.8,0.0,Trento,5900,it,GARDOLO
11,24,0.5,0.8,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,24,0.5,0.8,0.0,Tuenno,8585,it,
11,24,0.5,0.8,0.0,Grigno,4655,en,
11,24,0.5,0.8,0.0,Trento,5317,it,CENTRO STORICO PIEDICASTELLO
11,24,0.5,0.8,0.0,Pergine Valsugana,5675,it,
11,24,0.5,0.8,0.0,Rovereto,2620,pt,
11,30,13.0,2.0,0.0,Tuenno,8703,it,
11,30,13.0,2.0,0.0,Tuenno,8585,it,
12,1,0.5,-3.4,0.0,Tuenno,8585,it,
12,1,0.0,-3.7,0.0,Fondo,9998,it,
12,1,0.5,-3.4,0.0,Tuenno,8585,it,
12,1,0.5,-3.4,0.0,Tuenno,8585,da,
12,1,0.5,-3.4,0.0,Trento,5900,it,GARDOLO
12,1,0.5,-3.4,0.0,Tuenno,8585,it,
12,1,0.5,-3.4,0.0,Tuenno,8585,it,
12,1,16.5,0.6,0.0,Grigno,4655,it,
12,1,16.5,0.6,0.0,Tuenno,8585,it,
12,1,16.5,0.6,0.0,Tuenno,8585,pt,
12,6,21.0,3.6,0.0,Trento,5200,en,CENTRO STORICO PIEDICASTELLO
12,6,21.0,3.6,0.0,Tuenno,8585,it,
12,6,23.5,2.5,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,6,23.5,2.5,0.0,Fondo,9998,it,
12,7,12.5,7.2,0.0,Tuenno,8585,it,
12,7,12.5,7.2,0.0,Tuenno,8585,it,
12,7,12.5,7.2,0.0,Tuenno,8585,it,
12,7,12.5,7.2,0.0,Tuenno,8585,it,
12,7,12.5,7.2,0.0,Tuenno,8585,it,
12,7,13.5,7.6,0.0,Tuenno,8585,it,
12,8,11.0,0.7,0.0,Tuenno,8585,pt,
12,8,12.0,3.4,0.0,Tuenno,8585,und,
12,8,16.0,2.1,0.0,Tuenno,8585,it,
12,14,14.5,8.4,0.0,Tuenno,8585,it,
12,14,14.5,8.4,0.0,Tuenno,8585,und,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Grigno,4655,en,
12,15,0.5,0.7,0.0,Fondo,9998,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Rovereto,2620,en,
12,15,0.5,0.7,0.0,Calliano,3326,en,
12,15,0.5,0.7,0.0,Nomi,3560,it,
12,15,0.5,0.7,0.0,Trento,5200,sk,CENTRO STORICO PIEDICASTELLO
12,15,1.0,2.5,0.0,Trento,5084,it,OLTREFERSINA
12,15,1.0,2.5,0.0,Tuenno,8585,it,
12,15,1.0,2.5,0.0,Trento,5203,it,POVO
12,15,1.0,2.5,0.0,Trento,4967,it,OLTREFERSINA
12,15,1.0,2.5,0.0,Tuenno,8585,it,
12,15,1.0,2.5,0.0,Trento,4733,it,OLTREFERSINA
12,15,1.0,2.5,0.0,Trento,5084,en,OLTREFERSINA
12,15,1.0,2.5,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
12,15,1.0,2.5,0.0,Trento,5084,it,OLTREFERSINA
12,15,1.0,2.5,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,15,1.0,2.5,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,15,1.0,2.5,0.0,Pergine Valsugana,5675,pt,
12,15,1.0,2.5,0.0,Trento,5084,it,OLTREFERSINA
12,15,1.0,2.5,0.0,Grigno,4655,it,
12,15,1.0,2.5,0.0,Tuenno,8585,en,
12,15,1.0,2.5,0.0,Trento,5203,pt,POVO
12,15,1.0,2.5,0.0,Livo,9403,es,
12,15,1.0,2.5,0.0,Livo,9403,it,
12,15,1.0,2.5,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Trento,5200,es,CENTRO STORICO PIEDICASTELLO
12,15,0.5,0.7,0.0,Trento,5203,pt,POVO
12,15,0.5,0.7,0.0,Trento,5203,pt,POVO
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Trambileno,2044,it,
12,15,0.5,0.7,0.0,Trento,5203,it,POVO
12,15,0.5,0.7,0.0,Pergine Valsugana,5675,it,
12,15,0.5,0.7,0.0,Trento,5203,es,POVO
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Fondo,9998,it,
12,15,0.5,0.7,0.0,Livo,9403,pt,
12,15,0.5,0.7,0.0,Trento,5200,en,CENTRO STORICO PIEDICASTELLO
12,15,0.5,0.7,0.0,Fondo,9998,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Trento,5201,und,S.GIUSEPPE-S.CHIARA
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Fondo,9998,it,
12,15,0.5,0.7,0.0,Massimeno,6101,en,
12,15,0.5,0.7,0.0,Livo,9403,it,
12,15,0.5,0.7,0.0,Trento,5201,und,S.GIUSEPPE-S.CHIARA
12,15,0.5,0.7,0.0,Sarnonico,10118,it,
12,15,0.5,0.7,0.0,Fondo,9998,pt,
12,15,0.5,0.7,0.0,Fondo,9998,it,
12,15,0.5,0.7,0.0,Fondo,9998,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Bosentino,4507,lv,
12,15,0.5,0.7,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,15,0.5,0.7,0.0,Fondo,9998,sv,
12,15,0.5,0.7,0.0,Fondo,9998,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Pergine Valsugana,5675,it,
12,15,0.5,0.7,0.0,Trento,4966,en,OLTREFERSINA
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Rovereto,2855,en,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Tuenno,8585,en,
12,15,0.5,0.7,0.0,Trento,5203,it,POVO
12,15,0.5,0.7,0.0,Rovereto,2855,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,0.5,0.7,0.0,Tuenno,8585,it,
12,15,1.0,2.5,0.0,Tuenno,8585,it,
12,15,1.0,2.5,0.0,Tuenno,8585,es,
12,15,1.0,2.5,0.0,Tuenno,8585,it,
12,15,1.0,2.5,0.0,Tuenno,8585,it,
12,15,1.0,2.5,0.0,Pergine Valsugana,5675,it,
12,15,1.0,2.5,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,15,1.0,2.5,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
12,15,1.0,2.5,0.0,Rovereto,2386,sk,
12,15,1.0,2.5,0.0,Moena,9454,it,
12,15,1.0,2.5,0.0,Trento,5203,it,POVO
12,15,1.0,2.5,0.0,Trento,5203,it,POVO
12,15,1.0,2.5,0.0,Trento,5203,it,POVO
12,15,1.0,2.5,0.0,Baselga di Pinè,6029,it,
12,15,1.0,2.5,0.0,Tuenno,8585,es,
12,15,1.0,2.5,0.0,Tuenno,8585,it,
12,15,1.0,2.5,0.0,Fondo,9998,it,
12,15,1.0,2.5,0.0,Trento,5203,it,POVO
12,15,1.0,2.5,0.0,Rovereto,2855,en,
12,15,1.0,2.5,0.0,Fondo,9998,it,
12,17,7.0,-1.8,0.0,Fondo,9998,it,
12,18,7.0,-2.9,0.0,Fondo,9998,it,
12,18,23.0,-1.7,0.0,Fondo,9998,it,
12,18,23.5,-1.5,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
12,19,5.0,-3.2,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
12,19,5.0,-3.2,0.0,Trento,5201,es,S.GIUSEPPE-S.CHIARA
12,22,11.0,4.0,0.0,Fondo,9998,it,
12,21,14.0,5.1,0.0,Trento,5203,it,POVO
12,21,14.0,5.1,0.0,Trento,5201,it,S.GIUSEPPE-S.CHIARA
12,21,15.0,4.7,0.0,Pergine Valsugana,5675,it,
12,22,0.5,2.4,0.0,Trento,5203,it,POVO
12,22,0.0,2.3,0.0,Trento,5083,pt,CENTRO STORICO PIEDICASTELLO
12,22,0.0,2.3,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
12,22,0.0,2.3,0.0,Trento,5201,it,S.GIUSEPPE-S.CHIARA
12,22,0.0,2.3,0.0,Pergine Valsugana,5675,it,
12,22,0.0,2.3,0.0,Predazzo,8513,it,
12,22,0.0,2.3,0.0,Predazzo,8513,it,
12,22,0.0,2.3,0.0,Predazzo,8513,it,
12,22,0.0,2.3,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
12,22,0.0,2.3,0.0,Livo,9403,it,
12,22,0.0,2.3,0.0,Trento,5203,it,POVO
12,22,0.0,2.3,0.0,Trento,5203,it,POVO
12,22,0.0,2.3,0.0,Pergine Valsugana,5675,it,
12,22,0.0,2.3,0.0,San Michele all'Adige,6722,it,
12,22,0.0,2.3,0.0,Trento,5084,it,OLTREFERSINA
